User-ID;Age
178867;
178868;31
178869;
178870;27
178871;38
178872;14
178873;23
178874;46
178875;
178876;
178877;29
178878;
178879;23
178880;
178881;
178882;29
178883;21
178884;26
178885;62
178886;24
178887;
178888;23
178889;43
178890;
178891;
178892; usa
178893;42
178894;
178895;30
178896;
178897;54
178898;23
178899;24
178900;
178901;
178902;30
178903;
178904;35
178905;27
178906;23
178907;
178908;16
178909;
178910;
178911;32
178912;23
178913;32
178914;
178915;
178916;53
178917;32
178918;
178919;30
178920;31
178921;
178922;39
178923;28
178924;
178925;22
178926;24
178927;22
178928;15
178929;17
178930;31
178931;
178932;48
178933;
178934;1
178935;
178936;30
178937;
178938;21
178939;25
178940;14
178941;32
178942;23
178943;28
178944;
178945;
178946;
178947;
178948;28
178949;
178950;
178951;27
178952;
178953;16
178954;
178955;23
178956;
178957;
178958;
178959;25
178960;33
178961;
178962;29
178963;25
178964;
178965;22
178966;35
178967;
178968;23
178969;28
178970;
178971;67
178972;
178973;29
178974;14
178975;27
178976;30
178977;26
178978;32
178979;
178980;
178981;23
178982;
178983;34
178984;
178985;
178986;33
178987;38
178988;
178989;37
178990;44
178991;27
178992;
178993;
178994;18
178995;27
178996;18
178997;33
178998;
178999;
179000;25
179001;28
179002;31
179003;
179004;32
179005;15
179006;
179007;
179008;
179009;34
179010;38
179011;
179012;20
179013;
179014;22
179015;32
179016;
179017;
179018;23
179019;
179020;
179021;
179022;32
179023;
179024;
179025;
179026;33
179027;26
179028;45
179029;
179030;40
179031;20
179032;
179033;19
179034;43
179035;27
179036;19
179037;38
179038;33
179039;42
179040;
179041;
179042;72
179043;49
179044;
179045; usa
179046;
179047;49
179048;30
179049; usa
179050;
179051;33
179052;63
179053;42
179054;
179055;
179056;33
179057;
179058;38
179059;
179060;
179061;
179062;
179063;15
179064;26
179065;
179066;20
179067;
179068;30
179069;47
179070;
179071;24
179072;
179073;20
179074;
179075;82
179076;23
179077;32
179078;26
179079;25
179080;29
179081;
179082;
179083;
179084;27
179085;
179086;22
179087;23
179088;36
179089;
179090;26
179091;24
179092;30
179093;
179094;
179095;72
179096;31
179097;
179098;31
179099;30
179100;27
179101;30
179102;25
179103;34
179104;
179105;
179106;
179107;25
179108;
179109;
179110;19
179111;
179112;36
179113;
179114;27
179115;3
179116;40
179117;30
179118;28
179119;27
179120;42
179121;27
179122;38
179123;46
179124;
179125; spain
179126;57
179127;43
179128;60
179129;58
179130;20
179131;33
179132;
179133;28
179134;
179135;44
179136;31
179137;32
179138;
179139;54
179140;
179141;
179142;
179143;29
179144;
179145;
179146;28
179147;
179148;
179149;
179150;
179151;37
179152;41
179153;41
179154;
179155;
179156;47
179157;43
179158;42
179159;
179160;47
179161;
179162;37
179163;
179164;9
179165;43
179166;
179167;
179168;
179169;69
179170;50
179171;39
179172;60
179173;
179174;20
179175;21
179176;27
179177;
179178;23
179179;21
179180;70
179181;21
179182;
179183;
179184;45
179185;
179186;19
179187;43
179188;20
179189;
179190;
179191;
179192;18
179193;
179194;
179195;
179196;38
179197;
179198;52
179199;26
179200;18
179201;
179202;
179203;
179204;
179205;
179206;
179207;
179208;57
179209;27
179210;
179211;28
179212;
179213;42
179214;20
179215;17
179216;25
179217;23
179218;
179219;
179220;19
179221;20
179222;
179223;42
179224;22
179225;54
179226;44
179227;30
179228;
179229;26
179230;34
179231;
179232;27
179233;28
179234;
179235;46
179236;18
179237;26
179238;43
179239;27
179240;26
179241;
179242;
179243;
179244;19
179245;19
179246;24
179247;
179248;
179249;26
179250;38
179251;32
179252;29
179253;18
179254;
179255;27
179256;29
179257;22
179258;24
179259;52
179260;51
179261;
179262;21
179263;
179264;36
179265;43
179266;
179267;18
179268;47
179269;21
179270;32
179271;
179272;23
179273;37
179274;
179275;18
179276;
179277;
179278;47
179279;46
179280;61
179281;47
179282;22
179283;56
179284;17
179285;33
179286;23
179287;
179288;50
179289;43
179290;29
179291;78
179292;38
179293;
179294;
179295;28
179296;36
179297;16
179298;20
179299;22
179300;25
179301;22
179302;17
179303;44
179304;45
179305;22
179306;
179307;26
179308;20
179309;56
179310;
179311;
179312;24
179313;22
179314;32
179315;26
179316;18
179317;20
179318;20
179319;
179320;
179321;29
179322;
179323;
179324;13
179325;19
179326;21
179327;18
179328;31
179329;
179330;39
179331;19
179332;24
179333;
179334;37
179335;34
179336;34
179337;
179338;19
179339;21
179340;
179341;20
179342;
179343;16
179344;
179345;45
179346;63
179347;29
179348;
179349;
179350;26
179351;17
179352;22
179353;
179354;35
179355;
179356;23
179357;
179358;27
179359;34
179360;
179361;23
179362;56
179363;
179364;14
179365;26
179366;20
179367;28
179368;
179369;
179370;33
179371;29
179372;32
179373;18
179374;31
179375;34
179376;53
179377;26
179378;38
179379;
179380;38
179381;20
179382;
179383;
179384;
179385;25
179386;53
179387;37
179388;68
179389;20
179390;39
179391;32
179392;25
179393;28
179394;29
179395;19
179396;37
179397;
179398;21
179399;47
179400;19
179401;44
179402;41
179403;
179404;25
179405;69
179406;
179407;57
179408;58
179409;45
179410;26
179411;
179412;18
179413;
179414;
179415;41
179416;
179417;38
179418;26
179419;
179420;29
179421;33
179422;53
179423;32
179424;
179425;
179426;
179427;28
179428;21
179429;
179430;
179431;37
179432;45
179433;42
179434;39
179435;
179436;
179437;
179438;38
179439;46
179440;59
179441;36
179442;45
179443;
179444;57
179445;22
179446;
179447;
179448;22
179449;
179450;49
179451;
179452;
179453;
179454;23
179455;51
179456;
179457;54
179458;22
179459;
179460;36
179461;
179462;
179463;
179464;63
179465;24
179466;
179467;
179468;1
179469;
179470;49
179471;
179472;60
179473;29
179474;
179475;
179476;
179477;34
179478;39
179479;50
179480;31
179481;
179482;57
179483;39
179484;
179485;34
179486;
179487;48
179488;
179489;
179490;37
179491;
179492;14
179493;
179494;21
179495;
179496;37
179497;63
179498;47
179499;
179500;
179501;23
179502;44
179503;36
179504;25
179505;26
179506;29
179507;32
179508;38
179509;15
179510;30
179511;54
179512;
179513;78
179514;18
179515;31
179516;
179517;
179518;
179519;48
179520;
179521;
179522;
179523;
179524;
179525;22
179526;27
179527;49
179528;
179529;
179530;33
179531;34
179532;24
179533;
179534;31
179535;
179536;
179537;
179538;35
179539;26
179540;
179541;
179542;
179543;25
179544;
179545;31
179546;30
179547;
179548;
179549;32
179550;
179551;
179552;
179553;35
179554;
179555;49
179556;60
179557;
179558;40
179559;23
179560;54
179561;
179562;
179563;13
179564;26
179565;
179566;
179567;32
179568;
179569;105
179570;
179571;36
179572;26
179573;
179574;
179575;25
179576;28
179577;
179578;
179579;30
179580;
179581;
179582;
179583;18
179584;34
179585;
179586;23
179587;45
179588;35
179589;31
179590;63
179591;57
179592;
179593;21
179594;55
179595;18
179596;
179597;
179598;48
179599;37
179600;
179601;
179602;74
179603;22
179604;36
179605;18
179606;18
179607;59
179608;
179609;21
179610;
179611;
179612;71
179613;13
179614;31
179615;26
179616;
179617;23
179618;
179619;42
179620;29
179621;26
179622; d.f.
179623;28
179624;31
179625;29
179626;
179627;20
179628;
179629;27
179630;39
179631;
179632;
179633;2
179634;
179635;18
179636;
179637;
179638; usa
179639;
179640;
179641;32
179642;28
179643;
179644;
179645;32
179646;25
179647;26
179648;27
179649;
179650;15
179651;25
179652;
179653;
179654;26
179655;
179656;21
179657;26
179658;14
179659;
179660;
179661;29
179662;36
179663;44
179664;
179665;17
179666;40
179667;
179668;32
179669;
179670;1
179671;
179672;44
179673;28
179674;26
179675;53
179676;14
179677;
179678;58
179679;
179680;41
179681;69
179682;17
179683;14
179684;
179685;41
179686;
179687;26
179688;56
179689;
179690;33
179691;
179692;52
179693;55
179694;
179695;62
179696;28
179697;
179698;
179699;25
179700;
179701;56
179702;64
179703;
179704;14
179705;44
179706;40
179707;40
179708;
179709;14
179710;49
179711;52
179712;
179713;43
179714;
179715;43
179716;50
179717;30
179718;39
179719;37
179720;
179721;
179722;47
179723;
179724;
179725;48
179726;
179727;58
179728; canada
179729;
179730;
179731;58
179732;22
179733;26
179734;26
179735;
179736;
179737;19
179738;
179739;42
179740;49
179741;
179742;33
179743;
179744;26
179745;16
179746;46
179747;32
179748;32
179749;
179750;
179751;27
179752;15
179753;30
179754;26
179755;37
179756;
179757;33
179758;
179759;
179760;
179761;67
179762;31
179763;
179764;44
179765;56
179766;57
179767;29
179768;
179769;
179770;37
179771;26
179772;37
179773;44
179774;34
179775;52
179776;
179777;36
179778;27
179779;
179780;
179781;
179782;24
179783;62
179784;15
179785;
179786;22
179787;
179788;
179789;30
179790;62
179791;22
179792;16
179793;37
179794;
179795;29
179796;53
179797;43
179798;
179799;26
179800;
179801; australia
179802;26
179803;
179804;
179805;18
179806;25
179807;
179808;24
179809;26
179810;
179811;
179812;30
179813;21
179814;58
179815;
179816;
179817;34
179818;24
179819;
179820;27
179821;25
179822;25
179823;23
179824;28
179825;
179826;22
179827;18
179828;
179829;37
179830;
179831;46
179832;24
179833;36
179834;16
179835;19
179836;
179837;37
179838;30
179839;24
179840;37
179841;28
179842;27
179843;
179844;
179845;19
179846;26
179847;27
179848;18
179849;
179850;29
179851; spain
179852;
179853;30
179854;
179855;28
179856;20
179857;41
179858;25
179859;
179860;51
179861;
179862;
179863;
179864;
179865;
179866;
179867;27
179868;20
179869;55
179870;29
179871;
179872;
179873;17
179874;24
179875;33
179876;33
179877;57
179878;
179879;
179880;19
179881;31
179882;28
179883;
179884;22
179885;31
179886;
179887;45
179888;
179889;
179890;
179891;
179892;47
179893;41
179894;47
179895;34
179896;
179897;63
179898;16
179899;32
179900;51
179901;
179902;
179903;25
179904;
179905;28
179906;
179907;75
179908;
179909;53
179910;
179911;18
179912;18
179913;
179914;40
179915;29
179916;42
179917;
179918;44
179919;
179920;
179921;52
179922;28
179923;30
179924;
179925;41
179926;54
179927;
179928;38
179929;
179930;
179931;37
179932;
179933;26
179934;51
179935;28
179936;
179937;42
179938;
179939;27
179940;27
179941;40
179942;28
179943;54
179944;24
179945;
179946;18
179947;17
179948;32
179949;
179950;36
179951;26
179952;
179953;22
179954;22
179955;21
179956;31
179957;30
179958;37
179959;43
179960;26
179961;35
179962;18
179963;24
179964;
179965;26
179966;23
179967;
179968;29
179969;26
179970;15
179971;30
179972;25
179973;32
179974;27
179975;
179976;19
179977;37
179978;28
179979;23
179980;22
179981;27
179982;
179983;
179984;19
179985;29
179986;17
179987;18
179988;
179989;46
179990;30
179991;24
179992;22
179993;
179994;
179995;24
179996;
179997;17
179998;19
179999;26
180000;25
180001;23
180002;
180003;28
180004;44
180005;38
180006;
180007;18
180008;
180009;
180010;
180011;27
180012;
180013;53
180014;40
180015;
180016;36
180017;31
180018;24
180019;26
180020;33
180021;29
180022;29
180023;19
180024;24
180025;33
180026;
180027;49
180028;23
180029;14
180030;31
180031;32
180032;
180033;36
180034;41
180035;31
180036;39
180037;61
180038;21
180039;
180040;28
180041;51
180042;63
180043;
180044;23
180045;
180046;34
180047;51
180048;
180049;66
180050;14
180051;
180052;
180053;
180054;
180055;52
180056;18
180057;43
180058;25
180059;40
180060;36
180061;
180062;
180063;
180064;23
180065;68
180066;
180067;
180068;35
180069;
180070;
180071;29
180072;42
180073;36
180074;18
180075;33
180076;
180077;59
180078;
180079;21
180080;
180081;
180082;
180083;23
180084;
180085;43
180086;
180087;
180088;
180089;45
180090;19
180091;43
180092;41
180093;22
180094;
180095;27
180096;29
180097;36
180098;
180099;30
180100;20
180101;25
180102;
180103;50
180104;53
180105;23
180106;17
180107;20
180108;23
180109;32
180110;
180111;42
180112;
180113;
180114;47
180115;
180116;55
180117;25
180118;41
180119;43
180120; usa
180121;63
180122;32
180123;35
180124;31
180125;
180126;
180127;28
180128;
180129;
180130;79
180131;
180132;29
180133;
180134;29
180135;40
180136;49
180137;37
180138;28
180139;
180140;
180141;63
180142;
180143;
180144;30
180145;
180146;53
180147;71
180148;23
180149;37
180150;33
180151;16
180152;19
180153;26
180154;24
180155;
180156;58
180157;29
180158;
180159;46
180160;24
180161;23
180162;45
180163;
180164;35
180165;43
180166;53
180167;
180168;
180169;
180170;49
180171;26
180172;
180173;30
180174;25
180175;44
180176;
180177;18
180178;25
180179;
180180;24
180181;19
180182;40
180183;
180184;54
180185;48
180186;
180187;
180188;30
180189;37
180190;
180191;22
180192;
180193;
180194;30
180195;33
180196;29
180197;30
180198;
180199;18
180200;47
180201;56
180202;39
180203;33
180204;44
180205;14
180206;27
180207;31
180208;26
180209;
180210;33
180211;21
180212;33
180213;
180214;
180215;25
180216;22
180217;23
180218;24
180219;24
180220;23
180221;
180222;
180223;
180224;30
180225;38
180226;
180227;23
180228;23
180229;
180230;37
180231;30
180232;39
180233;22
180234;48
180235;
180236;
180237;17
180238;20
180239;
180240;36
180241;
180242;47
180243;32
180244;
180245;30
180246;
180247;
180248;24
180249;
180250;34
180251;30
180252;31
180253;22
180254;12
180255;26
180256;50
180257;17
180258;27
180259;50
180260;18
180261;
180262;33
180263;34
180264;13
180265;17
180266;
180267;
180268;
180269;
180270;
180271;18
180272;
180273;
180274;33
180275;14
180276;
180277;25
180278;
180279;19
180280;23
180281;38
180282;24
180283;28
180284;
180285;48
180286;28
180287;39
180288;23
180289;17
180290;18
180291;24
180292;19
180293;18
180294;18
180295;
180296;
180297;41
180298;
180299;
180300;22
180301;23
180302;24
180303;43
180304;
180305;55
180306;24
180307;
180308;
180309;
180310;48
180311;30
180312;
180313;29
180314;47
180315;35
180316;17
180317;
180318;29
180319;
180320;33
180321;20
180322;28
180323;
180324;
180325;36
180326;
180327;
180328;
180329;
180330;27
180331;24
180332;
180333;23
180334;
180335;24
180336;32
180337;24
180338;18
180339;
180340;55
180341;
180342;
180343;22
180344;
180345;39
180346;34
180347;
180348;40
180349;18
180350;37
180351;43
180352;
180353;28
180354;23
180355;
180356;
180357;48
180358;21
180359;28
180360;43
180361;28
180362;
180363;
180364;26
180365;
180366;22
180367;20
180368;
180369;21
180370;30
180371;28
180372;
180373;15
180374;29
180375;26
180376;28
180377;43
180378;38
180379;20
180380;
180381;
180382;31
180383;
180384;36
180385;
180386;36
180387;33
180388;
180389;
180390;
180391;33
180392;29
180393;
180394;17
180395;
180396;33
180397;
180398;42
180399;31
180400;28
180401;
180402;
180403;
180404;
180405;19
180406;24
180407;
180408;17
180409;
180410;17
180411;15
180412;
180413;
180414;19
180415;21
180416;
180417;48
180418;
180419;25
180420;26
180421;17
180422;28
180423;100
180424;28
180425;34
180426;24
180427;55
180428;27
180429;19
180430;19
180431;
180432;17
180433;42
180434;46
180435;14
180436;51
180437;36
180438;18
180439;27
180440;28
180441;19
180442;32
180443;32
180444;
180445;
180446;64
180447;29
180448;36
180449;37
180450;
180451;
180452;24
180453;51
180454;82
180455;18
180456;32
180457;
180458;
180459;20
180460;19
180461;
180462;28
180463;56
180464;
180465;26
180466;
180467;17
180468;21
180469;25
180470;21
180471;35
180472;
180473;
180474;18
180475;24
180476;
180477;38
180478;28
180479;48
180480;37
180481;
180482;19
180483;
180484;23
180485;34
180486;39
180487;26
180488;28
180489;20
180490;23
180491;
180492;47
180493;19
180494;
180495;80
180496;
180497;31
180498;
180499;
180500;
180501;16
180502;51
180503;14
180504;27
180505;23
180506;60
180507;
180508;25
180509;17
180510;19
180511;21
180512;
180513;33
180514;18
180515;
180516;
180517;26
180518;
180519;
180520; italy
180521;
180522;24
180523;
180524;
180525;30
180526;
180527;
180528;28
180529;
180530;16
180531;26
180532;
180533;
180534;20
180535;
180536;23
180537;
180538;21
180539;34
180540;21
180541;41
180542;
180543;36
180544;
180545;21
180546;19
180547;35
180548;21
180549;
180550;36
180551;
180552;23
180553;21
180554;34
180555;32
180556;21
180557;32
180558;32
180559;
180560;
180561;29
180562;31
180563;
180564;29
180565;
180566;28
180567;50
180568;32
180569;39
180570;
180571;52
180572;
180573;41
180574;42
180575;115
180576;
180577;27
180578;44
180579;
180580;
180581;41
180582;
180583;24
180584;25
180585;34
180586;
180587;41
180588;
180589;
180590;
180591;1
180592;41
180593;42
180594;46
180595;26
180596;23
180597;
180598;
180599;32
180600;16
180601;35
180602;39
180603;
180604;
180605;45
180606;38
180607;39
180608;43
180609;33
180610;
180611;
180612;19
180613;30
180614;58
180615;0
180616;22
180617;41
180618;27
180619;
180620;50
180621;25
180622;32
180623;22
180624;37
180625;
180626;23
180627;26
180628;
180629;
180630;32
180631;24
180632;26
180633;
180634;
180635;21
180636;
180637;23
180638;33
180639;24
180640;34
180641;40
180642;32
180643;
180644;
180645;
180646;15
180647;26
180648;19
180649;30
180650;33
180651;54
180652;34
180653;23
180654;
180655;
180656;
180657;
180658;
180659;21
180660;33
180661;
180662;41
180663;
180664;
180665;44
180666;22
180667;
180668;44
180669;22
180670;40
180671;
180672;
180673;
180674;50
180675;
180676;
180677;32
180678;
180679;55
180680;38
180681;55
180682;
180683;47
180684;52
180685;46
180686;40
180687;
180688;21
180689;42
180690;
180691;32
180692;
180693;25
180694;
180695;
180696;38
180697;
180698;
180699;49
180700;21
180701;
180702;19
180703;43
180704;22
180705;36
180706;21
180707;46
180708;50
180709;
180710;44
180711;38
180712;
180713;40
180714;29
180715;
180716;33
180717;
180718;35
180719;24
180720;32
180721;28
180722;19
180723;20
180724;21
180725;21
180726;
180727;
180728;17
180729;21
180730;30
180731;28
180732;29
180733;21
180734;
180735;
180736;19
180737;30
180738;27
180739;
180740;
180741;31
180742;
180743;28
180744;22
180745;44
180746;18
180747;22
180748;30
180749;52
180750;35
180751;
180752;18
180753;25
180754;
180755;24
180756;49
180757;32
180758;31
180759;
180760;18
180761;
180762;15
180763;30
180764;19
180765;
180766;26
180767;
180768;
180769;
180770;
180771;
180772;61
180773;51
180774;24
180775;22
180776;
180777;
180778;56
180779;
180780;
180781;
180782;50
180783;
180784;25
180785;
180786;29
180787;
180788;
180789;23
180790;
180791;20
180792;48
180793;
180794;36
180795;22
180796;27
180797;16
180798;28
180799;44
180800;20
180801;36
180802;35
180803;18
180804;43
180805;25
180806;
180807;
180808;36
180809;24
180810;
180811;32
180812;
180813;
180814;
180815;35
180816;
180817;18
180818;28
180819;
180820;26
180821;
180822;31
180823;
180824;19
180825;
180826;23
180827;35
180828;
180829;28
180830;
180831;53
180832;49
180833;
180834;57
180835;18
180836;
180837;
180838;
180839;42
180840;33
180841;
180842;
180843;
180844;22
180845;36
180846;63
180847;
180848;
180849;76
180850;22
180851;
180852;36
180853;25
180854;
180855;
180856;
180857;
180858;
180859;
180860;
180861;42
180862;21
180863;
180864;
180865;
180866;
180867;42
180868;40
180869;
180870;53
180871;
180872;38
180873;
180874;34
180875;
180876;
180877;37
180878;68
180879;47
180880;41
180881;
180882;
180883;40
180884;54
180885;32
180886;
180887;35
180888;27
180889;50
180890;
180891;47
180892;24
180893;33
180894;
180895;26
180896;26
180897;26
180898;
180899;
180900;
180901;
180902;52
180903;31
180904;
180905;40
180906;
180907;73
180908;
180909;36
180910;
180911;27
180912;25
180913;
180914;
180915;35
180916;
180917;50
180918;27
180919;68
180920;58
180921;50
180922;56
180923;51
180924;50
180925;26
180926;
180927;15
180928;40
180929;
180930;
180931;39
180932;22
180933;
180934;40
180935;26
180936;
180937;48
180938;18
180939;37
180940;44
180941;
180942;
180943;29
180944;32
180945;
180946;64
180947;64
180948;
180949;46
180950;58
180951;46
180952;20
180953;39
180954;
180955;25
180956;
180957;
180958;34
180959;29
180960;
180961;
180962;38
180963;
180964;
180965;36
180966;
180967;30
180968;39
180969;14
180970;28
180971;
180972;35
180973;26
180974;71
180975;45
180976;41
180977;51
180978;30
180979;
180980;52
180981;
180982;27
180983;
180984;25
180985;
180986;38
180987;
180988;32
180989;
180990;35
180991;
180992;34
180993;36
180994;
180995;39
180996;24
180997;
180998;20
180999;33
181000;
181001;45
181002;
181003;56
181004;17
181005;
181006;22
181007;33
181008;51
181009;65
181010;21
181011;
181012;
181013;
181014;26
181015;26
181016;34
181017;
181018;34
181019;27
181020;45
181021;28
181022;40
181023;28
181024;
181025;38
181026;30
181027;15
181028;51
181029;
181030;
181031;23
181032;24
181033;
181034;
181035;
181036;36
181037;
181038;
181039;
181040;
181041;64
181042;
181043;39
181044;38
181045;18
181046;18
181047;55
181048;11
181049;1
181050;51
181051;19
181052;43
181053;
181054;57
181055;
181056;
181057;21
181058;
181059;
181060;30
181061;50
181062;
181063;54
181064;46
181065;30
181066;17
181067;65
181068;39
181069;
181070;17
181071;45
181072;
181073;17
181074;
181075;25
181076;53
181077;35
181078;
181079;
181080;
181081;
181082;55
181083;27
181084;57
181085;
181086;27
181087;35
181088;28
181089;35
181090;27
181091;
181092;32
181093;
181094;20
181095;30
181096;33
181097;21
181098;69
181099;25
181100;24
181101;
181102;36
181103;25
181104;
181105;
181106;32
181107;24
181108;
181109;61
181110;1
181111;
181112;26
181113;30
181114;
181115;35
181116;21
181117;
181118;
181119;22
181120;
181121;
181122;17
181123;17
181124;
181125;46
181126;
181127;24
181128;27
181129;
181130;
181131;30
181132;
181133;
181134;34
181135;29
181136;
181137;53
181138;
181139;16
181140;
181141;
181142;
181143;
181144;
181145;
181146;45
181147;17
181148;
181149;
181150;28
181151;38
181152;55
181153;48
181154;29
181155;
181156;59
181157;
181158;
181159;24
181160;21
181161;46
181162;
181163;28
181164;
181165;39
181166;34
181167;
181168;23
181169;27
181170;15
181171;19
181172;23
181173;57
181174;
181175;36
181176;43
181177;
181178;
181179;
181180;59
181181;16
181182;38
181183;31
181184;
181185;19
181186;43
181187;
181188;
181189;33
181190;23
181191;63
181192;
181193;21
181194;
181195;23
181196;
181197;25
181198;24
181199;
181200;55
181201;
181202;
181203;
181204;
181205;54
181206;14
181207;
181208;54
181209;50
181210;20
181211;36
181212;32
181213;30
181214;
181215;65
181216;
181217;
181218;43
181219;23
181220;20
181221;
181222;41
181223;
181224;23
181225;53
181226;34
181227;
181228;55
181229;
181230;17
181231;
181232;
181233;
181234;25
181235;
181236;54
181237;
181238;50
181239;33
181240;43
181241;
181242;56
181243;
181244;
181245;24
181246;
181247;17
181248;
181249;24
181250;31
181251;53
181252;24
181253;19
181254;
181255;26
181256;14
181257;
181258;46
181259;
181260;
181261;23
181262;
181263;58
181264;14
181265;
181266;24
181267;30
181268;40
181269;31
181270;22
181271;26
181272;15
181273;28
181274;
181275;53
181276;33
181277;54
181278;21
181279;
181280;67
181281;49
181282;
181283;
181284;26
181285;
181286;62
181287;27
181288;
181289;31
181290;23
181291;33
181292;41
181293;68
181294;34
181295;
181296;40
181297;22
181298;
181299;
181300;
181301;
181302;
181303;16
181304;32
181305;47
181306;
181307;42
181308;13
181309;
181310;14
181311;
181312;17
181313;
181314;
181315;51
181316;36
181317;24
181318;20
181319;18
181320;14
181321;14
181322;17
181323;34
181324;30
181325;33
181326;39
181327;21
181328;
181329;
181330;27
181331;24
181332;47
181333;
181334;
181335;14
181336;
181337;16
181338;27
181339;18
181340;19
181341;29
181342;35
181343;
181344;
181345;
181346;
181347;28
181348;39
181349;
181350;13
181351;35
181352;
181353;50
181354;60
181355;
181356;
181357;23
181358;17
181359;
181360;
181361;16
181362;40
181363;
181364;
181365;32
181366;57
181367;20
181368;
181369;42
181370;18
181371;
181372;18
181373;
181374;27
181375;22
181376;47
181377;47
181378;31
181379;
181380;25
181381;30
181382;16
181383;30
181384;17
181385;21
181386;
181387;
181388;35
181389;
181390;
181391;
181392;
181393;27
181394;23
181395;37
181396;60
181397;
181398;57
181399;
181400;
181401;
181402;
181403;23
181404;19
181405;22
181406;34
181407;
181408;
181409;
181410;
181411;
181412;
181413;
181414;28
181415;
181416;33
181417;16
181418;31
181419;24
181420;23
181421;13
181422;29
181423;14
181424;16
181425;
181426;37
181427;15
181428;
181429;
181430;38
181431;35
181432;35
181433;27
181434;
181435;
181436;30
181437;18
181438;
181439;
181440;
181441;27
181442;46
181443;17
181444;31
181445;
181446;41
181447;26
181448;
181449;43
181450;
181451;42
181452;
181453;57
181454;14
181455;
181456;29
181457;0
181458;
181459;43
181460;21
181461;48
181462;39
181463;26
181464;
181465;27
181466;41
181467;48
181468;21
181469;26
181470;26
181471;
181472;
181473;14
181474;
181475;20
181476;54
181477;53
181478;28
181479;
181480;
181481;
181482;18
181483;
181484;32
181485;25
181486;51
181487;23
181488;42
181489;21
181490;
181491;
181492;
181493;18
181494;30
181495;
181496;3
181497;37
181498;33
181499;
181500;31
181501;
181502;46
181503;
181504;49
181505;
181506;18
181507;
181508;
181509;14
181510;
181511;
181512;16
181513;56
181514;23
181515;31
181516;
181517;17
181518;
181519;
181520;22
181521;35
181522;30
181523;
181524;13
181525;33
181526;21
181527;23
181528;18
181529;
181530;19
181531;
181532;
181533;42
181534;45
181535;
181536;
181537;25
181538;
181539;27
181540;62
181541;39
181542;25
181543;57
181544;
181545;
181546;15
181547;14
181548;31
181549;
181550;
181551;56
181552;35
181553;33
181554;43
181555;24
181556;30
181557;30
181558;35
181559;32
181560;26
181561;23
181562;25
181563;44
181564;41
181565;45
181566;
181567;39
181568;72
181569;36
181570;18
181571;
181572;24
181573;
181574;65
181575;16
181576;
181577;
181578;22
181579;22
181580;35
181581;31
181582;31
181583;
181584;26
181585;
181586;32
181587;35
181588;31
181589;22
181590;
181591;21
181592;
181593;29
181594;27
181595;44
181596;32
181597;22
181598;
181599;39
181600;42
181601;14
181602;30
181603;22
181604;27
181605;
181606;28
181607;
181608;25
181609;
181610;31
181611;25
181612;50
181613;
181614;
181615;23
181616;45
181617;18
181618;14
181619;22
181620;17
181621;25
181622;28
181623;19
181624;
181625;38
181626;21
181627;25
181628;23
181629;25
181630;
181631;
181632;19
181633;13
181634;
181635;37
181636;
181637;
181638;
181639;
181640;
181641;
181642;
181643;
181644;22
181645;
181646;36
181647;
181648;24
181649;
181650;
181651;41
181652;39
181653;34
181654;32
181655;
181656;23
181657;32
181658;32
181659;18
181660;28
181661;38
181662;
181663;
181664;28
181665;14
181666;40
181667;31
181668;21
181669;
181670;27
181671;67
181672;36
181673;
181674;18
181675;
181676;
181677;
181678;
181679;
181680;
181681;26
181682;52
181683;68
181684;
181685;33
181686;18
181687;29
181688;29
181689;
181690;30
181691;26
181692;
181693;
181694;21
181695;29
181696;
181697;34
181698;28
181699;28
181700;33
181701;
181702;29
181703;36
181704;19
181705;20
181706;26
181707;21
181708;30
181709;
181710;37
181711;19
181712;35
181713;25
181714;28
181715;18
181716;39
181717;
181718;28
181719;31
181720;23
181721;35
181722;21
181723;30
181724;21
181725;
181726;32
181727;28
181728;
181729;32
181730;
181731;35
181732;55
181733;
181734;64
181735;26
181736;32
181737;34
181738;22
181739;18
181740;23
181741;
181742;22
181743;
181744;35
181745;
181746;44
181747;19
181748;
181749;
181750;
181751;
181752;43
181753;
181754;29
181755;13
181756;
181757;73
181758;
181759;
181760;
181761;
181762;11
181763;29
181764;29
181765;18
181766;23
181767;37
181768;34
181769;
181770;
181771;
181772;27
181773;19
181774;
181775;
181776;18
181777;42
181778;47
181779;49
181780;23
181781;
181782;17
181783;
181784;
181785;24
181786;18
181787;24
181788;
181789;
181790;23
181791;
181792;
181793;25
181794;29
181795;42
181796;33
181797;
181798;
181799;
181800;
181801;21
181802;
181803;21
181804;31
181805;
181806;
181807;47
181808;
181809;41
181810;
181811;27
181812;60
181813;55
181814;22
181815;55
181816;48
181817;37
181818;26
181819;22
181820;36
181821;21
181822;25
181823;
181824;28
181825;
181826;65
181827;31
181828;60
181829;
181830;
181831;
181832;
181833;27
181834;29
181835;24
181836;37
181837;
181838;
181839;25
181840;
181841;
181842;37
181843;
181844;20
181845;41
181846;28
181847;36
181848;34
181849;49
181850;
181851;25
181852;
181853;35
181854;29
181855;28
181856;49
181857;22
181858;24
181859;
181860;
181861; usa
181862;54
181863;
181864; usa
181865;
181866;27
181867;34
181868;49
181869;1
181870;13
181871;30
181872;
181873;
181874;41
181875;35
181876;62
181877;
181878;48
181879;36
